#node	date	numeric date
NODE_0000513	2012-10-07	2012.765231
W0870/2018/USA/OH/Summit/WN02/unknown/Mosquito-unknown	2018-07-17	2018.541096
NODE_0000514	2017-05-11	2017.356398
CSU10968/2017/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2017-07-26	2017.565753
CSU11327/2017/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2017-08-21	2017.636986
NODE_0001232	2009-09-12	2009.696351
NODE_0000637	2010-03-01	2010.161915
NODE_0000638	2012-06-30	2012.497143
CSU10672/2017/USA/CO/BE/BE/unknown/unknown/Mosquito-Culex	2017-07-12	2017.527397
NODE_0000639	2016-04-16	2016.292105
W1379/2017/USA/LA/Allen/WN02/unknown/	2017-07-04	2017.505479
NODE_0000640	2016-07-31	2016.581479
W1373/2017/USA/LA/Allen/WN02/unknown/	2017-07-04	2017.505479
W1367/2017/USA/LA/Allen/WN02/unknown/	2017-08-01	2017.582192
NODE_0000641	2010-08-08	2010.601804
KJ501530/2012/USA/PA/Unknown/WN02/unknown/Bird-other	2012-09-27	2012.739071
W1530/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-12	2018.527397
KX547473/2013/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2013-07-17	2013.541096
NODE_0000650	2011-02-03	2011.091741
W0835/2018/USA/OH/Lucas/WN02/unknown/Mosquito-unknown	2018-07-17	2018.541096
W0901/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown	2018-07-25	2018.563014
NODE_0000643	2012-02-28	2012.158697
KY229069/2012/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2012-08-07	2012.599727
KY216151/2012/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2012-07-17	2012.542350
NODE_0000644	2010-11-08	2010.852247
CSU12726/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2018-08-29	2018.658904
NODE_0000645	2014-10-30	2014.827458
CSU16485/2021/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2021-08-01	2021.582192
W1568/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-26	2018.565753
NODE_0000651	2011-02-25	2011.150828
KX547604/2013/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2013-08-28	2013.656164
KX547460/2013/USA/NY/Madison/WN02/unknown/Mosquito-Aedes	2013-08-06	2013.595890
NODE_0002124	2011-06-07	2011.432399
CSU15137/2020/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2020-08-18	2020.629781
NODE_0000664	2015-05-07	2015.345441
W0897/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown	2018-07-24	2018.560274
W1503/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown	2018-07-24	2018.560274
NODE_0000652	2011-06-24	2011.479391
W1685/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-08-23	2018.642466
CSU11010/2017/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2017-07-31	2017.579452
NODE_0000655	2012-08-29	2012.658880
CSU12512/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-14	2018.617808
MF175852/2015/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2015-10-21	2015.804110
NODE_0000656	2011-10-23	2011.810079
NODE_0000657	2021-06-19	2021.464645
CSU16653/2021/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2021-08-04	2021.590411
CSU16728/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-08-09	2021.604110
NODE_0000658	2013-02-08	2013.105900
MF175853/2014/USA/TX/Denton/WN02/unknown/Mosquito-Culex	2014-08-05	2014.593151
NODE_0000659	2013-06-04	2013.423583
MF175863/2014/USA/TX/Denton/WN02/unknown/Mosquito-Culex	2014-09-04	2014.675342
MH819466/2016/Canada/CAN/QC/Montr_al/WN02/unknown/Mosquito-Culex	2016-08-16	2016.624317
MF175839/2014/USA/TX/Denton/WN02/unknown/Mosquito-Culex	2014-08-28	2014.656164
NODE_0000666	2011-07-05	2011.508337
NODE_0000667	2012-11-28	2012.909521
CSU11049/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-01	2017.582192
NODE_0000668	2014-12-28	2014.991498
CSU12175/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-07-25	2018.563014
NODE_0000669	2015-05-31	2015.413258
CSU11225/2017/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2017-08-14	2017.617808
CSU9562/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-01	2016.583333
NODE_0000671	2012-05-31	2012.412626
CSU12871/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-09-11	2018.694521
NODE_0000672	2013-07-19	2013.545434
NODE_0000673	2015-01-02	2015.004473
CSU11045/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-01	2017.582192
CSU9676/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-08	2016.602459
NODE_0000674	2014-10-21	2014.804126
CSU11099/2017/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2017-08-02	2017.584932
NODE_0000675	2015-10-06	2015.763751
CSU11080/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-01	2017.582192
NODE_0000676	2017-06-04	2017.424399
CSU13791/2019/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2019-08-18	2019.628767
CSU13798/2019/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2019-08-19	2019.631507
NODE_0000678	2011-12-21	2011.971492
CSU10911/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-07-25	2017.563014
CSU9954/2016/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2016-08-23	2016.643443
NODE_0000680	2013-08-07	2013.598630
CSU4999/2013/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2013-08-07	2013.598630
NODE_0000681	2014-02-27	2014.156507
CSU8339/2015/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2015-08-11	2015.609589
NODE_0000682	2014-08-17	2014.625002
CSU8659/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2015-08-31	2015.664384
CSU9489/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-07-26	2016.566940
CSU8802/2015/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2015-09-09	2015.689041
CSU8428/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2015-08-17	2015.626027
NODE_0000685	2013-05-28	2013.405244
NODE_0000686	2013-11-22	2013.891486
CSU11046/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-01	2017.582192
NODE_0000687	2014-07-25	2014.563895
CSU9981/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-23	2016.643443
CSU9740/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2016-08-10	2016.607923
NODE_0000689	2015-09-15	2015.706269
CSU9594/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-02	2016.586066
CSU9826/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-15	2016.621585
NODE_0000690	2013-07-23	2013.558509
NODE_0000691	2013-09-17	2013.712029
CSU9797/2016/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2016-08-11	2016.610656
NODE_0000692	2014-02-08	2014.106392
CSU12706/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-08-28	2018.656164
CSU12735/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-29	2018.658904
NODE_0000693	2013-10-13	2013.783418
W1507/2018/USA/OH/Williams/WN02/unknown/Mosquito-unknown	2018-07-31	2018.579452
NODE_0000694	2014-03-05	2014.174640
W0966/2018/USA/NH/Hillsborough/WN02/unknown/	2018-08-13	2018.615068
W0985/2018/USA/NH/Rockingham/WN02/unknown/	2018-09-13	2018.700000
NODE_0000696	2014-04-25	2014.312482
W0988/2018/USA/NH/Rockingham/WN02/unknown/	2018-09-18	2018.713699
NODE_0000697	2016-11-19	2016.884577
W1328/2018/USA/LA/Tangipahioa/WN02/unknown/	2018-10-09	2018.771233
W1335/2018/USA/LA/Tangipahioa/WN02/unknown/	2018-08-28	2018.656164
NODE_0001278	2009-09-15	2009.704619
KY216155/2012/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2012-07-31	2012.580601
NODE_0001283	2009-09-15	2009.704619
NODE_0000516	2010-10-13	2010.782865
CSU9699/2016/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2016-08-08	2016.602459
NODE_0000519	2010-12-23	2010.975533
CSU8569/2015/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2015-08-25	2015.647945
CSU9838/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-15	2016.621585
NODE_0001286	2012-05-14	2012.367290
NODE_0001289	2015-03-01	2015.161688
CSU10001/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2016-08-24	2016.646175
CSU9820/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-15	2016.621585
NODE_0000521	2012-08-07	2012.600144
CSU9836/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-15	2016.621585
NODE_0000522	2012-09-22	2012.726285
CSU4701/2013/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2013-07-25	2013.563014
CSU9476/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-07-26	2016.566940
NODE_0000698	2010-01-10	2010.024919
NODE_0000700	2010-09-26	2010.734683
CSU9763/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-10	2016.607923
KM012179/2012/USA/SD/Unknown/WN02/unknown/Human	2012-08-01	2012.583333
NODE_0000701	2010-06-02	2010.416691
NODE_0000702	2011-05-19	2011.380383
CSU7560/2015/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2015-07-13	2015.530137
NODE_0000703	2012-11-21	2012.888386
CSU9805/2016/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2016-08-11	2016.610656
CSU11241/2017/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2017-08-14	2017.617808
NODE_0000704	2011-03-18	2011.210490
NODE_0000705	2011-08-20	2011.635126
W0955/2017/USA/NH/Hillsborough/WN02/unknown/	2017-08-01	2017.582192
NODE_0000706	2011-10-25	2011.814405
W1529/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-12	2018.527397
NODE_0000707	2015-09-15	2015.705046
CSU9869/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-16	2016.624317
NODE_0000708	2016-03-03	2016.170023
NODE_0000709	2016-06-08	2016.435774
CSU9475/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-07-26	2016.566940
CSU9949/2016/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2016-08-22	2016.640710
NODE_0001303	2016-05-17	2016.374937
CSU9930/2016/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2016-08-18	2016.629781
CSU9877/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-16	2016.624317
NODE_0000712	2016-04-15	2016.288136
CSU9772/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-10	2016.607923
CSU9535/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-07-28	2016.572404
CSU9401/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-07-21	2016.553279
NODE_0000714	2015-06-09	2015.438309
CSU14827/2020/USA/CO/BE/BE/unknown/unknown/Mosquito-Culex	2020-07-29	2020.575137
NODE_0000715	2015-08-14	2015.616917
CSU10774/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-07-18	2017.543836
NODE_0000716	2017-08-21	2017.636299
CSU14907/2020/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2020-08-04	2020.591530
NODE_0000717	2018-12-23	2018.976155
NODE_0001309	2020-07-04	2020.506002
CSU16658/2021/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2021-08-08	2021.601370
NODE_0000718	2020-12-21	2020.971777
CSU16344/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-07-26	2021.565753
CSU16712/2021/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2021-08-08	2021.601370
NODE_0000720	2019-05-18	2019.375435
CSU13954/2019/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2019-08-27	2019.653425
NODE_0001312	2021-02-21	2021.142250
CSU16590/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-08-02	2021.584932
NODE_0001315	2021-02-21	2021.142250
CSU16137/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-07-19	2021.546575
CSU16577/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-08-02	2021.584932
NODE_0000723	2010-11-02	2010.838222
NODE_0000724	2011-02-04	2011.095340
CSU13985/2019/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2019-09-01	2019.667123
KX547344/2013/USA/NY/Oswego/WN02/unknown/Mosquito-Culiseta	2013-07-24	2013.560274
NODE_0000725	2011-01-29	2011.079164
NODE_0000726	2011-03-29	2011.239917
NODE_0000727	2011-08-05	2011.591812
CSU9800/2016/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2016-08-11	2016.610656
W0930/2017/USA/WA/Walla/WN02/unknown/	2017-08-01	2017.582192
NODE_0000728	2012-12-08	2012.935445
NODE_0000729	2014-07-02	2014.500531
CSU16535/2021/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2021-08-01	2021.582192
W0902/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown	2018-07-27	2018.568493
NODE_0000730	2020-11-11	2020.861636
CSU16555/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-08-02	2021.584932
NODE_0000731	2021-03-01	2021.162102
CSU16450/2021/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2021-07-28	2021.571233
CSU16677/2021/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2021-08-08	2021.601370
NODE_0000732	2011-07-31	2011.578248
NODE_0000733	2013-09-19	2013.717047
CSU12744/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-29	2018.658904
W1537/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-19	2018.546575
NODE_0000734	2011-11-10	2011.860117
NODE_0000735	2012-02-15	2012.123282
MF175841/2015/USA/TX/Montgomery/WN02/unknown/Mosquito-Culex	2015-10-13	2015.782192
NODE_0000736	2019-08-24	2019.644398
CSU16337/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-07-26	2021.565753
NODE_0000737	2020-03-01	2020.165903
CSU16566/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-08-02	2021.584932
NODE_0000738	2021-05-12	2021.358959
CSU16347/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-07-26	2021.565753
CSU16673/2021/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2021-08-08	2021.601370
NODE_0000739	2012-05-11	2012.358414
W1668/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-08-16	2018.623288
NODE_0000740	2016-04-20	2016.300579
CSU12565/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-16	2018.623288
NODE_0000741	2017-04-05	2017.260000
NODE_0000742	2017-11-07	2017.850409
NODE_0000743	2018-03-07	2018.178574
CSU12530/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-14	2018.617808
CSU12466/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-13	2018.615068
NODE_0000744	2018-01-22	2018.059929
CSU12401/2018/USA/CO/BE/BE/unknown/unknown/Mosquito-Culex	2018-08-08	2018.601370
NODE_0000745	2018-06-11	2018.442987
CSU12890/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-09-11	2018.694521
CSU12581/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-20	2018.634247
NODE_0000746	2017-06-05	2017.425064
NODE_0001966	2017-10-05	2017.760483
CSU12580/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-20	2018.634247
CSU12528/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-14	2018.617808
NODE_0000748	2017-10-25	2017.815979
CSU12803/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-09-04	2018.675342
CSU12825/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-09-05	2018.678082
NODE_0001968	2018-01-22	2018.058207
CSU12865/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2018-09-06	2018.680822
CSU12330/2018/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2018-08-06	2018.595890
NODE_0000752	2018-06-14	2018.450990
CSU12632/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-21	2018.636986
CSU12567/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2018-08-16	2018.623288
CSU12731/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-29	2018.658904
NODE_0000755	2017-11-30	2017.914222
NODE_0000761	2018-05-22	2018.387145
CSU12658/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-08-22	2018.639726
CSU12868/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-09-11	2018.694521
NODE_0001346	2018-07-25	2018.563014
CSU12174/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-07-25	2018.563014
CSU12776/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-30	2018.661644
NODE_0000758	2018-02-01	2018.086664
CSU12750/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-29	2018.658904
NODE_0000759	2018-03-30	2018.243688
CSU12554/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-08-15	2018.620548
CSU12563/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-16	2018.623288
NODE_0000762	2018-01-01	2018.000517
CSU12738/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-29	2018.658904
NODE_0000763	2018-01-23	2018.061545
NODE_0000768	2018-06-03	2018.420493
CSU12782/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-30	2018.661644
CSU12445/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-09	2018.604110
NODE_0001355	2018-07-19	2018.546575
CSU12092/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2018-07-19	2018.546575
CSU12419/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-08	2018.601370
NODE_0000764	2018-02-20	2018.139244
NODE_0000765	2019-03-14	2019.199920
CSU13889/2019/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2019-08-25	2019.647945
CSU13931/2019/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2019-08-26	2019.650685
NODE_0000766	2018-03-23	2018.222335
CSU12519/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-14	2018.617808
CSU12768/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-30	2018.661644
NODE_0001885	2018-02-27	2018.157630
CSU12509/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-14	2018.617808
CSU12413/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-08-08	2018.601370
NODE_0000773	2018-05-16	2018.371725
CSU12338/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-06	2018.595890
NODE_0001369	2018-08-08	2018.601370
CSU12418/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-08	2018.601370
CSU12497/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-13	2018.615068
NODE_0000776	2018-04-20	2018.300588
CSU12589/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-08-20	2018.634247
NODE_0000782	2018-06-19	2018.463015
CSU12147/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-07-24	2018.560274
CSU12506/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-14	2018.617808
NODE_0000783	2018-05-27	2018.401139
CSU12892/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-09-11	2018.694521
NODE_0000784	2018-06-24	2018.477434
CSU12532/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-08-15	2018.620548
CSU12460/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-13	2018.615068
CSU12459/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-13	2018.615068
NODE_0001374	2018-07-12	2018.527397
CSU12001/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2018-07-12	2018.527397
NODE_0001376	2018-07-18	2018.543811
CSU12093/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-07-19	2018.546575
NODE_0001380	2018-07-23	2018.557534
CSU12107/2018/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2018-07-23	2018.557534
CSU12417/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-08	2018.601370
NODE_0000787	2009-01-25	2009.068135
KJ501432/2012/USA/MA/Unknown/WN02/unknown/Bird-crow	2012-08-29	2012.659836
NODE_0000789	2009-12-27	2009.987823
W1525/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-12	2018.527397
NODE_0000790	2010-04-25	2010.314266
MH819465/2015/Canada/CAN/QC/Saint_Bruno/WN02/unknown/Mosquito-Culex	2015-09-09	2015.689041
MF175871/2014/USA/TX/Travis/WN02/unknown/Mosquito-Culex	2014-08-12	2014.612329
NODE_0000818	2010-08-26	2010.649492
CSU9875/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-16	2016.624317
KX547514/2013/USA/NY/Oswego/WN02/unknown/Mosquito-Culiseta	2013-09-12	2013.697260
NODE_0000792	2010-03-03	2010.168563
KX547206/2015/USA/NY/Chautauqua/WN02/unknown/Mosquito-Culiseta	2015-08-07	2015.598630
NODE_0000793	2010-04-27	2010.320028
KX547334/2012/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2012-06-18	2012.463115
NODE_0000794	2011-09-16	2011.707161
CSU9737/2016/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2016-08-09	2016.605191
KX547221/2014/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2014-09-23	2014.727397
NODE_0000796	2010-04-23	2010.308157
NODE_0000797	2010-07-25	2010.563400
CSU9991/2016/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2016-08-24	2016.646175
CSU11443/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-29	2017.658904
NODE_0000798	2010-08-07	2010.597911
CSU8567/2015/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2015-08-25	2015.647945
CSU9505/2016/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2016-07-27	2016.569672
NODE_0000800	2011-03-25	2011.229686
CSU11073/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-01	2017.582192
NODE_0000802	2014-03-05	2014.174913
CSU9767/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-10	2016.607923
CSU9566/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-01	2016.583333
NODE_0000804	2014-08-03	2014.587878
CSU9567/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2016-08-01	2016.583333
NODE_0000805	2015-05-23	2015.391182
CSU9904/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2016-08-17	2016.627049
NODE_0002332	2016-07-18	2016.545082
CSU9322/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2016-07-18	2016.545082
NODE_0001397	2016-08-08	2016.602459
CSU9708/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-08	2016.602459
CSU9748/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-10	2016.607923
NODE_0000808	2011-07-25	2011.562646
NODE_0000809	2014-09-25	2014.732593
NODE_0000810	2015-09-15	2015.706558
CSU12427/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2018-08-08	2018.601370
CSU11358/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-23	2017.642466
NODE_0000811	2016-03-21	2016.219067
CSU9465/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-07-26	2016.566940
CSU9776/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-10	2016.607923
NODE_0000812	2011-10-21	2011.805193
KM012171/2012/USA/MS/Unknown/WN02/unknown/Human	2012-08-01	2012.583333
NODE_0000813	2012-05-14	2012.366579
W1302/2017/USA/LA/Ouachita/WN02/unknown/	2017-07-08	2017.516438
NODE_0000814	2013-10-13	2013.783369
NODE_0000815	2015-07-02	2015.500594
CSU8427/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2015-08-17	2015.626027
CSU8436/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2015-08-17	2015.626027
NODE_0000816	2014-03-30	2014.243263
W1540/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-19	2018.546575
W0975/2018/USA/NH/Rockingham/WN02/unknown/	2018-08-28	2018.656164
NODE_0000820	2010-05-25	2010.394623
NODE_0000821	2013-07-11	2013.524165
NODE_0000822	2014-02-15	2014.124958
CSU13866/2019/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2019-08-21	2019.636986
W1580/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-26	2018.565753
NODE_0000823	2013-11-12	2013.863792
CSU10710/2017/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2017-07-17	2017.541096
NODE_0000824	2018-09-17	2018.711029
CSU15900/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-07-12	2021.527397
NODE_0000825	2018-12-05	2018.928288
CSU16605/2021/USA/CO/BE/BE/unknown/unknown/Mosquito-Culex	2021-08-03	2021.587671
CSU16562/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-08-02	2021.584932
NODE_0000826	2010-07-29	2010.574491
NODE_0000827	2013-04-10	2013.273595
NODE_0000828	2018-02-20	2018.137539
CSU12543/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2018-08-15	2018.620548
CSU12599/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-20	2018.634247
CSU12573/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2018-08-16	2018.623288
CSU12737/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2018-08-29	2018.658904
NODE_0000831	2015-02-18	2015.132876
CSU12779/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2018-08-30	2018.661644
CSU8660/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2015-08-31	2015.664384
NODE_0000833	2015-05-31	2015.411976
CSU9913/2016/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2016-08-17	2016.627049
